SANTANA ESCOLA SS;RUA 10;1305;MONDUBIM;60767630;85;32982605;ESCOLASANTANA_1@HOTMAIL.COM;Em Atividade;-38,57939656;-3,812183009;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;N・o;Sim;5;N・o;Filtrada;Sim;Sim;1
CIRANDINHA ESCOLA;RUA TREZE;420;VILA VELHA;60347610;;34855883;RLPLUCIA@HOTMAIL.COM;Em Atividade;-38,60519641;-3,703363598;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;N・o;Sim;8;N・o;Filtrada;Sim;Sim;0
CWD MAXIMUS COLEGIO;RUA DOM LINO;301;PARQUELANDIA;60450280;85;33058000;CWD@VELOXMAIL.COM.BR;Em Atividade;-38,55634851;-3,736401525;Alugado;N・o;Privada;Nao oferece;Sim;Sim;Sim;Sim;;N・o;Sim;N・o;Sim;Sim;5;N・o;Filtrada;Sim;Sim;15
ARCA DO SABER ESCOLA;RUA MARIO DE ANDRADE;1067;BELA VISTA;60442130;85;34829422;ARCA_DOSABER@YAHOO.COM.BR;Em Atividade;-38,56334722;-3,749340379;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;N・o;N・o;Sim;N・o;9;N・o;Filtrada;Sim;Sim;6
ESSENCIAL COLEGIO;RUA PADRE PERDIGAO SAMPAIO;889;ANTONIO BEZERRA;60310010;85;32351466;COLESSENCIAL@HOTMAIL.COM;Em Atividade;-38,59379767;-3,745009569;Alugado;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;15;N・o;Filtrada;Sim;Sim;2
ELITE COLEGIO;AV JOAO PESSOA;6302;BENFICA;60425682;;32926677;COLEGIOELITE@HOTMAIL.COM;Em Atividade;-38,55916362;-3,765376259;Pr・prio;Sim;Privada;Nao oferece;N・o;Sim;Sim;Sim;Sim;N・o;N・o;Sim;N・o;Sim;10;N・o;Filtrada;Sim;Sim;18
EMEIF ALDEIDES REGIS;WALTER POMPEU;800;ALVARO WEYNE;60337120;85;31051058;ALDEIDESR@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5696584;-3,7113939;Pr・prio;N・o;Municipal;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;N・o;Sim;Sim;Sim;14;Sim;Filtrada;Sim;Sim;18
EMEIF PROFESSORA MARIA ODNILRA CRUZ MOREIRA;DAS ADENANTERAS;800;PAPICU;60190560;85;32491650;MARIAOCM@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,46966536;-3,754674006;Pr・prio;N・o;Municipal;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;N・o;Sim;Sim;18;Sim;Filtrada;Sim;Sim;18
EMEIF JOAO NUNES PINHEIRO;F;550;CONJUNTO CEARA;60840425;85;34526758;JOAONP@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,6115094;-3,7573909;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;N・o;N・o;N・o;Sim;12;Sim;Filtrada;Sim;Sim;10
EMEIF ADALBERTO STUDART FILHO;DO CAMPO;25;PLANALTO AYRTON SENNA;60767310;85;31317823;ADALBERTOSF@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5727256;-3,7609279;Pr・prio;N・o;Municipal;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;N・o;Sim;12;Sim;Filtrada;Sim;Sim;10
EMEIF PROFESSOR EDILSON BRASIL SOAREZ;URUCUTUBA;S/N;BOM JARDIM;60540130;85;31311947;EDILSONBS@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,6085773;-3,7976328;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;N・o;Sim;N・o;Sim;15;Sim;Filtrada;Sim;Sim;15
EMEIF VIRGINIA SMITH;CORONEL JAIME ROLEMBERG;100;MONDUBIM;60711510;85;32965431;VIRGINIAS@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5611234;-3,8017165;Pr・prio;N・o;Municipal;Nao oferece;Sim;Sim;Sim;N・o;;N・o;N・o;Sim;Sim;N・o;7;Sim;Filtrada;Sim;Sim;17
EMEIF PROFESSOR ODILON GONZAGA BRAVEZA;AVENIDA ALBERTO CRAVEIRO - DE 1002 AO FIM - LADO PAR;1480;BOA VISTA;60861212;85;34525131;ODILONGB@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5178323;-3,7939005;Pr・prio;Sim;Municipal;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;14;Sim;Filtrada;Sim;Sim;10
EEFM JOAO PAULO II;AV PROFESSOR HERIBALDO COSTA;1125;HENRIQUE JORGE;60521055;85;34967945;PROFESSORBENESILVA@HOTMAIL.COM;Em Atividade;-38,58501709;-3,762491111;Alugado;Sim;Estadual;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;N・o;N・o;N・o;Sim;13;Sim;Filtrada;Sim;Sim;20
CENTRO DE FORMACAO PROFISSIONAL CEFOP;RUA PROFESSOR CASTELO BRANCO;615;PARQUE ARAXA;60450560;85;30883398;CEFOPCURSOS@YAHOO.COM.BR;Em Atividade;-38,54805151;-3,737993717;Pr・prio;Sim;Privada;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;N・o;N・o;Sim;6;N・o;Filtrada;Sim;Sim;11
EEFM SAO JOSE;RUA DESEMBARGADOR FROTA;397;PARQUE SAO JOSE;60730270;85;31013046;SAOJOSE@ESCOLA.CE.GOV.BR;Em Atividade;-38,58932756;-3,795026821;Alugado;N・o;Estadual;Nao oferece;N・o;N・o;Sim;N・o;;Sim;Sim;Sim;N・o;Sim;9;Sim;Filtrada;Sim;Sim;10
CARROSSEL CRECHE MUNICIPAL;RUA MONSENHOR AGOSTINHO;1362;;60730710;85;;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CRECHE JOAO HILDO CARVALHO -PEQ BRILHANTES;C;SN17;PARQUE SAO JOSE;60734140;;;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CRECHE MUNICIPAL JOAQUIM ALVES;PEDRO GOMES;45;BOM JARDIM;60732730;;;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
PROVECTO COLEGIO;RUA SUICA;76;MARAPONGA;60711030;85;32961266;SUPERMELCAMPOS@HOTMAIL.COM;Em Atividade;-38,56965351;-3,793161065;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;N・o;Sim;Sim;Sim;5;N・o;Filtrada;Sim;Sim;16
SONHO FELIZ EDUCANDARIO;RUA CEL MATOS BELO;454;MESSEJANA;60841240;85;34740675;ESF.EDUCANDOPARAVIDA@HOTMAIL.COM;Em Atividade;-38,49124126;-3,826364173;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;Sim;Sim;8;N・o;Filtrada;Sim;Sim;5
PARAISO CENTRO DE EDUCACAO INFANTIL;RUA LUCAS FRANCISCO ANTONIO;200;EDSON QUEIROZ;60812110;85;32739470;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
FONTE LUMINOSA ESCOLA;RUA DR. PEDRO WILSON;474;SERRINHA;60742210;85;32959208;PROFVALDEOLIVEIRA@YAHOO.COM.BR;Em Atividade;-39,95098054;-4,982295435;Alugado;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;N・o;N・o;Sim;Sim;5;N・o;Filtrada;Sim;Sim;3
SANTA TEREZINHA CENTRO EDUC INF;RUA FERREIRA LIMA;290;DIAS MACEDO;60860550;;;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ESCOLA 3 DE MARCO;RUA JOSE MENDONCA;478;GENIBAU;60534090;85;34893456;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
INTELECTO SS LTDA COLEGIO;BOA VISTA;12;JOAO XXIII;60525555;85;30446980;INTELECTO_ESCOLA@HOTMAIL.COM;Em Atividade;-38,58244776;-3,770864064;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;12;N・o;Filtrada;Sim;Sim;0
EDUCANDARIO ABC DO SABER;RUA IPAUMIRIM;379;JOSE WALTER;60760540;85;34755596;CAROL_LIVNA@YAHOO.COM.BR;Em Atividade;-38,56529013;-3,830953808;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;N・o;Sim;4;N・o;Filtrada;Sim;Sim;0
TIA LORETO CENTRO DE ED INFANTIL;RUA XXIX;632;ANTONIO BEZERRA;60351670;85;32353573;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CRIANCA FELIZ CENTRO DE EDUCACAO INFANTIL;TRAVESSA LINEU MACHADO;310;JOAO XXIII;60520380;85;34962495;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
NOVA ESPERANCA CENTRO DE ED INFANTIL;RUA B;611;MESSEJANA;60840640;85;32742874;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
FUTURO DA CRIANCA CRECHE;RUA ERIVEU RAMOS;2056;SIQUEIRA;60733631;85;34986185;RIANCIANE2003@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
PROJETO RENASCER;AVENIDA GODOFREDO MACIEL;681;MARAPONGA;60710000;85;34950228;RENASCERCE@IG.COM.BR;Em Atividade;-38,56464802;-3,782749475;Cedido;Sim;Privada;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;N・o;N・o;Sim;N・o;10;Sim;Filtrada;Sim;Sim;6
FERNANDES RIBEIRO ESCOLA;RUA VINTE DE ABRIL;1350;PAUPINA;60873750;85;32745774;;Em Atividade;-38,49620022;-3,866757085;Pr・prio;N・o;Privada;Nao oferece;N・o;Sim;N・o;N・o;Sim;N・o;N・o;N・o;Sim;N・o;10;N・o;Filtrada;Sim;Sim;1
SHIRLENE CENTRO EDUC INFANTIL;RUA CHICO MENDES;110;PASSARE;60862330;85;32957691;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
BRASIL COLEGIO;RUA ARACAJU;826;HENRIQUE JORGE;60525490;85;32901878;CENTROEDUCBRASIERINHO@IG.COM.BR;Em Atividade;-38,58766944;-3,75976401;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;Sim;Sim;Sim;15;N・o;Filtrada;Sim;Sim;6
EBENEZER COLEGIO;AVENIDA B;291;JOSE WALTER;60750180;85;32914540;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
INSTITUTO EDUCACIONAL GENESIS;RUA ALAMEDA VERDE CINCO;70;MONDUBIM;60752230;85;34693511;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
DISNEY ESCOLINHA;RUA CASIMIRO DE ABREU;204;PARANGABA;60710250;85;32452598;;Paralisada;-38,56253209;-3,774846411;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ANDERSON ALVES COLEGIO;RUA ANTONIO COSTA MENDES;508;VILA PERI;60730640;85;34842471;;Em Atividade;-38,58373786;-3,789917795;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;Sim;N・o;10;N・o;Filtrada;Sim;Sim;0
CRECHE MUNICIPAL ANTONIO MENDES;DAS HORTAS;841;BARRA DO CEARA;60332480;;;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
NOSSA SENHORA APARECIDA CRECHE MUNICIPAL;R 06;54;PASSARE;60862170;85;87287707;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CRECHE MUNICIPAL AGOSTINHO MOREIRA;PERI;SN110;BARRA DO CEARA;60331270;;;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CRECHE MUNICIPAL ARLENE ALBERES MEDEIROS;MAJOR ASSIS;SN9;BARRA DO CEARA;60345150;;;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
TERRA NOSSA CENTRO DE EDUCACAO INFANTIL;RUA SATURNO;954;DIAS MACEDO;60860220;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
TIA TOINHA CENTRO DE EDUCACAO INFANTIL;RUA LUIZ FARIAS;11;PICI;60512080;85;32904210;AMOCAP@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
UNIVERSIDADE INFANTIL;TRAVESSA MELQUIADES;168;MONDUBIM;60337230;;;;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;Sim;Sim;8;N・o;Filtrada;Sim;;0
GENIOS COLEGIO;RUA TRAJANO DE AGUIAR;361;BARRA DO CEARA;60330130;85;32845133;NEKA_GENIOS@HOTMAIL.COM;Em Atividade;-38,59142249;-3,712555263;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;Sim;Sim;Sim;7;N・o;Filtrada;Sim;Sim;2
ASSOCIACAO DAS MAES VIGILANTES DO JANGURUSSU CRECH;RUA 6;40;JANGURUSSU;60863500;85;32697775;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
SENAI CENTRO DE FORMACAO WALDYR DIOGO DE SIQUEIRA;AV FRANCISCO SA;7221;BARRA DO CEARA;60310003;85;34215500;SENAI-WDS@SFIEC.ORG.BR;Em Atividade;-38,58632117;-3,706472804;Pr・prio;Sim;Privada;Nao oferece;N・o;Sim;Sim;N・o;;N・o;N・o;N・o;N・o;Sim;25;N・o;Filtrada;Sim;Sim;60
CENTRO DE EDUCACAO INFANTIL DONA CHIQUINHA;RUA 1096;34;CONJUNTO CEARA;60533239;85;94897602;CENTRINHOUV10@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CONSTRUINDO O FUTURO II CRECHE COMUNITARIA;RUA DR PAULO XENOFORTE;1037;QUINTINO CUNHA;60345156;85;32286503;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ARCA DOS SONHOS CENTRO EDUC INFANTIL;RUA FLORESTA;180;MESSEJANA;60874140;85;31012088;MDDOMINGUES@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
FAVO DE MEL CENTRO DE EDUCACAO INFANTIL;RUA DR ALMEIDA FILHO;326;VILA ELLERY;60320510;85;32812065;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
RECANTO DA CRIANCA CENTRO DE EDUCACAO INFANTIL;RUA NOVA CONQUISTA;406;BOM JARDIM;60540230;85;34970106;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
MARIA PEQUENA CENTRO DE EDUCACAO INFANTIL;RUA PARANAGUA;255;PARQUE SANTA ROSA;60730310;85;;GRACASFERNANDES@HOTMAIL.COM;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CENTRO DE EDUCACAO INFANTIL DO MUCURIPE;RUA PROFESSORA AIDA BALAIA;102;MUCURIPE;60176390;85;32482272;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CASINHA DA FELICIDADE CENTRO DE EDUCACAO INFANTIL;RUA ESPERANCA;21;LUCIANO CAVALCANTE;60010000;;;IAPS21@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
RAIO DE SOL CENTRO DE EDUCACAO INFANTIL;TOMAZ IDELFONSO;280;CAMBEBA;60830620;85;34726908;GLAUCIAJBS@HOTMAIL.COM;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
UMILCIONE CENTRO EDUCACIONAL;RUA NOVA CONQUISTA;703;PARQUE SANTO AMARO;60540230;85;86169879;UMILCIONE_CATARINA@HOTMAIL.COM;Em Atividade;;;Cedido;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;Sim;N・o;Sim;Sim;Sim;8;N・o;Filtrada;Sim;Sim;0
NOVA DIMENSAO COLEGIO;AVENIDA EDILSON BRASIL SOARES;2265;EDSON QUEIROZ;60834220;85;30778700;COLEGIOND@COLEGIOND.COM.BR;Em Atividade;-38,47154949;-3,788580352;Pr・prio;N・o;Privada;Nao oferece;Sim;Sim;Sim;Sim;Sim;N・o;Sim;N・o;Sim;Sim;30;N・o;Filtrada;Sim;Sim;15
AMANHECER FELIZ CEI;AV K;50;JOSE WALTER;60750100;85;88798629;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
FAROL NOVO CENTRO DE EDUCACAO INFANTIL;RUA PROFESSOR ALVARO COSTA;1080;VICENTE PINZON;60182010;85;32633042;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
TIO LORETO CENTRO DE EDUCACAO INFANTIL;RUA XXIX;579;ANTONIO BEZERRA;60351670;85;32353573;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
PAIVA ANDRADE COLEGIO;RUA INACIO MOREIRA;133;MESSEJANA;60871585;85;34724700;PAIVA.ANDRADE@GMAIL.COM;Em Atividade;;;Pr・prio;Sim;Privada;Nao oferece;Sim;N・o;Sim;Sim;Sim;N・o;Sim;N・o;Sim;Sim;38;N・o;Filtrada;Sim;Sim;20
AMARO BORGES DE LEMOS CENTRO DE EDUCACAO INFANTIL;RUA SILVEIRA FILHO;388;JOAO XXIII;60520050;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
SANTA LUCIA CRECHE COMUNITARIA;RUA TRES IRMAOS;10;GENIBAU;60534830;;86059630;FRAN_SOARES10@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CENTRO EDUCACIONAL MADRE PAULINA;RUA ANTONIO MONTEIRO;1644;PARQUE PRESIDENTE VARGAS;60765614;85;87634458;LUCIAESTEVAO2011@BOL.COM.BR;Em Atividade;-38,59977789;-3,82439167;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;N・o;N・o;5;Sim;Filtrada;Sim;N・o;0
CONSTRINDO O FUTURO I CRECHE COMUNITARIA;RUA OTAVIO PARANHOS;35;JARDIM IRACEMA;60341510;85;32821174;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
SONHO INFANTIL CENTRO DE EDUCACAO INFANTIL;RUA ESTRELA DO ORIENTE;151;MUCURIPE;60181140;85;32633700;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CENTRO EDUCACIONAL INFANTIL PARAISO DA CRIANCA;RUA TOMAS CAVALCANTE;72;AUTRAN NUNES;60526550;85;32905224;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CENTRO DE EDUCACAO INFANTIL PADRE JOSIMO;RUA JOCENO MONTEIRO;547;PAUPINA;60875810;85;32743221;LAFAETEALMEIDA@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
LIMA NOGUEIRA COLEGIO;RUA JULIO BRAGA;1117;JOAO XXIII;60520130;85;32906500;VANIANOGUEIRA2007@YAHOO.COM.BR;Em Atividade;-38,58122262;-3,775589112;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;Sim;;N・o;Sim;N・o;N・o;Sim;9;N・o;Filtrada;Sim;N・o;6
PINGO DE OURO UNIVERSIDADE INFANTIL;RUA NATAL;279;HENRIQUE JORGE;60526140;85;32900297;AL.MARTINS1951@UOL.COM.BR;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;Sim;N・o;8;N・o;Filtrada;Sim;Sim;1
CENTRO DE EDUCACAO INFANTIL SOMOS FELIZES;RUA PROFESSOR CABRAL;888;PARQUE PRESIDENTE VARGAS;60762770;85;32983148;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EDWIRGES CENTRO DE EDUCACAO SANTA;RUA E;270;BARRA DO CEARA;60349050;85;32824343;;Paralisada;;;N・o;N・o;Municipal;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
PROJETO ALIANCA COM CRISTO;RUA VALDEMAR PAZ;1208;BOM JARDIM;60545055;85;34977120;MLUCIMARSOUSA@YAHOO.COM.BR;Em Atividade;-38,60248185;-3,795242399;Cedido;N・o;Privada;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;N・o;N・o;Sim;6;Sim;Filtrada;Sim;Sim;9
TIO PATINHAS ESCOLA;RUA CORONEL FABRICIANO;756;GRANJA PORTUGAL;60540830;85;34970787;TELMA.TOMAZ@TERRA.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
SONHO ENCANTADO ESCOLA SC LTDA;RUA BETA;301;BARRA DO CEARA;60349130;85;32829865;ESCOLASONHOENCANTADO@YAHOO.COM.BR;Em Atividade;-38,60098852;-3,714299217;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;Sim;N・o;N・o;N・o;Sim;Sim;16;N・o;Filtrada;Sim;Sim;0
RENATA JEREISSATI CRECHE COMUNITARIA;RUA PORTO ALEGRE;1803;AUTRAN NUNES;60510200;85;32906667;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
META CENTRO EDUCACIONAL;RUA JOAO CARVALHO;831;ALDEOTA;60140140;85;32243491;CURSO_META@HOTMAIL.COM;Em Atividade;-38,5049637;-3,7385157;Alugado;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;;N・o;N・o;N・o;N・o;Sim;4;N・o;Filtrada;Sim;Sim;3
RECRIARTE ESCOLA;RUA MARCO;95;MONTESE;60425150;85;34918271;;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;Sim;N・o;Sim;N・o;;N・o;N・o;N・o;Sim;N・o;16;N・o;Filtrada;Sim;Sim;4
EDUCART EEF;RUA ARACAJU;725;HENRIQUE JORGE;60525490;85;32334045;MELO884492847@GMAIL.COM;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
LUZ DO SABER ESCOLA;RUA CEL. JOAO CORREIA;714;PQ STO AMARO;60543325;85;32454935;ELS2010LUZDOSABER@HOTMAIL.COM;Em Atividade;-38,59930448;-3,793320006;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;Sim;Sim;Sim;5;N・o;Filtrada;Sim;Sim;1
EL SHADAY EDUCANDARIO;AVENIDA ODILON GUIMARAES;2500;LAGOA REDONDA;60821270;85;34741095;GIL2903@HOTMAIL.COM;Em Atividade;-38,47210972;-3,817034881;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;;Sim;Sim;N・o;N・o;N・o;8;N・o;Filtrada;Sim;Sim;1
NOVO CONCEITO COLEGIO;AV PRES ARTHUR BERNARDES;3470;ALAGADICO NOVO;60833690;;32763969;NOVO_CONCEITO@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
JOSE REGO FILHO COLEGIO;24 DE OUTUBRO;280;GENIBAU;60534130;85;32943268;COLEGIOJOSEREGOFILHO@BOL.COM.BR;Em Atividade;-38,60289827;-3,753097256;Pr・prio;N・o;Privada;Nao oferece;N・o;Sim;Sim;N・o;;N・o;Sim;N・o;Sim;Sim;18;N・o;Filtrada;Sim;Sim;4
ESCOLA ESPACO CULTURAL MUNDO DO MICKEY;AV . ARGENTINA PINHEIRO TORRES;1786;PASSARE;60861470;85;32955233;ANTONIAGS@MSN.COM;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;N・o;N・o;Sim;Sim;5;Sim;Filtrada;Sim;Sim;5
ERNESTO GURGEL COLEGIO;RUA PE CARLOS DE ALENCAR;53;MESSEJANA;60840120;;32762264;COLEGIO_ERNESTO_GURGEL@HOTMAIL.COM;Em Atividade;-38,49344231;-3,828364842;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;N・o;N・o;N・o;Sim;14;N・o;Filtrada;Sim;Sim;15
MARIA MERCEDES COLEGIO;AV MACIEL BEZERRA;1755;JARDIM JATOBA;60732380;85;34983415;JOELMA_LIMA76@HOTMAIL.COM;Em Atividade;-38,62467738;-3,80611576;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;Sim;N・o;6;N・o;Filtrada;Sim;Sim;1
